ctg3,id
아날로그체중계,50002313
만보계,50002045
신장계,50002046
체온계,50002047
체지방계,50002048
혈압계,50002049
심박계,50002050
청진기,50002051
건강목걸이,50002052
건강팔찌,50002053
금연용품,50002054
뜸/뜸기구,50002055
수지침,50002056
먼지차단마스크,50002057
수액시트,50002058
지압기,50002059
코건강용품,50002060
코클리너,50002061
파라핀용품,50002062
전자담배,50006130
전자담배 액세서리,50006131
소음방지귀마개,50006958
기타건강관리용품,50002063
침/바늘,50002064
혈당측정지,50002065
혈당계,50002066
좌욕기,50001929
좌훈기,50001930
식기,50000881
공기,50004515
대접,50004516
공기대접세트,50004517
단반상기,50004518
디저트세트,50004519
면기,50004520
반상기,50004521
볼,50004522
소스기,50004523
수저,50004524
수저받침,50004525
수저통,50004526
양식기,50004527
접시,50004528
찬기,50004529
티스푼,50004530
티포크,50004531
티스푼/티포크세트,50004532
홈세트,50004533
식판,50004534
어린이식기,50004535
잔/컵,50000882
다기/주기,50004536
머그,50004537
유리컵,50004538
찻잔,50004539
텀블러,50004540
플라스틱컵,50004541
와인잔,50004542
샴페인잔,50004543
스텐컵,50005256
냄비/솥,50000883
곰솥/들통,50004544
냄비부자재,50004545
냄비세트,50004546
돌솥,50004547
뚝배기,50004548
압력솥,50004549
양수냄비,50004550
전골냄비,50004551
전자레인지/오븐 용기,50004552
직화냄비,50004553
찜기,50004554
편수냄비,50004555
프라이팬,50000884
구이팬,50004556
궁중팬/튀김팬,50004557
양면팬,50004558
일반프라이팬,50004559
프라이팬세트,50004560
주전자/티포트,50000885
주전자,50004561
티세트,50004562
티포트,50004563
보관/밀폐용기,50000886
김치통,50004564
도시락/찬합,50004565
도자기/유리용기,50004566
물병,50004567
물통,50004568
법랑용기,50004569
비닐접착기,50004570
스텐용기,50004571
시리얼디스펜서,50004572
쌀통,50004573
아이스트레이,50004574
양념통/설탕프림기,50004575
플라스틱용기,50004576
항아리,50004577
보온/보냉병,50004578
아이스박스,50004579
기타보관용기,50005257
칼/커팅기구,50000887
강판,50004756
다지기,50004757
절구,50004758
주방가위,50004759
채칼/필러,50004760
칼,50004761
칼갈이,50004762
칼꽂이/블럭,50004763
칼세트,50004764
도마,50000216
교자상/밥상,50000888
교자상,50004765
다과상,50004766
다용도상,50004767
상커버,50004768
주방수납용품,50000889
식기건조대,50004769
싱크선반,50004770
주방정리소품,50004771
조리기구,50000890
계란찜기/계란틀,50004772
국자,50004773
김밥/주먹밥틀,50004774
달고나세트,50004775
뒤집개,50004776
믹싱볼,50004777
바구니,50004778
조리도구세트,50004779
주걱,50004780
집게,50004781
채반,50004782
퐁듀세트,50004783
기타조리기구,50004784
거품기,50004785
오프너,50004786
솔,50004787
깔때기,50004788
제면기,50004789
스퀴저,50004790
다시망,50004791
커피용품,50000891
커피분쇄기,50004792
커피추출기,50004793
스팀피쳐/밀크저그,50004794
드립포트,50004795
우유거품기,50004796
여과지,50004797
템퍼,50004798
와인용품,50000892
디캔터,50004799
스토퍼/세이버,50004800
와인랙,50004801
와인액세서리세트,50004802
와인오프너,50004803
와인쿨러,50004804
제과/제빵용품,50000893
계량스푼,50004805
계량컵,50004806
계량저울,50004807
쿠킹타이머,50004808
모양깍지/짤주머니,50004809
스패츌러/주걱,50004810
빵칼,50004811
와플팬,50004812
유산지/베이킹컵,50004813
제빵소도구,50004814
식힘망,50004815
돌림판,50004816
작업판/매트,50004817
밀대,50004818
쿠키팬,50004819
빵틀,50004820
쿠키커터/모양틀,50004821
핸드믹서기,50004822
주방잡화,50000894
야채탈수기,50004823
고무장갑,50004824
냄비받침,50004825
수세미,50004826
컵받침/홀더,50004827
쟁반,50004828
랩,50004829
롤백,50004830
지퍼백,50004831
비닐장갑,50004832
쓰레기봉투,50004833
일회용식기,50004834
일회용도시락,50004835
일회용젓가락,50004836
커피스틱,50004837
종이컵,50004838
종이컵디스펜서,50004839
쿠킹호일,50004840
일회용빨대,50004841
행주,50004842
기타주방잡화,50004843
제수용품,50000895
병풍,50004844
유기제기,50004845
제기,50004846
제기세트,50004847
제기함,50004848
휴대용제기,50004849
돗자리,50004850
향/향로,50004851
위패,50004852
거즈/붕대/솜류,50002067
구급/응급용품,50002068
석션기/네블라이저,50002069
핀셋/포셉/겸자류,50002070
의료용가구,50005258
찜질기,50001931
찜질팩,50001932
다리보호대,50001951
목보호대,50001952
무릎보호대,50001953
발목보호대,50001954
손목/팔보호대,50001955
허리보호대,50001956
스포츠테이프,50001957
어깨보호대,50001958
자세교정용품,50001959
의료용압박스타킹,50001960
재활운동기구,50001961
기타재활운동용품,50001962
기타렌즈용품,50001944
렌즈세정액,50001817
렌즈세척기,50001818
안대,50001819
돋보기,50002071
보청기,50002072
보행보조용품,50001945
보행차/실버카,50001946
휠체어,50000903
스틸휠체어,50002314
알루미늄휠체어,50002315
전동휠체어,50002316
목욕보조용품,50001947
배변보조용품,50001948
욕창방지용품,50001949
장례용품/수의,50001950
저주파안마기,50001922
저주파자극기,50001923
저주파패드,50001924
적외선조사기,50001925
디스크/관절용품,50001926
부항기,50001927
물리치료용품,50001928
구강청정제/가글,50001933
치실/치간칫솔,50001935
치아미백제,50001936
치약,50001937
칫솔,50001938
칫솔치약세트,50001939
혀클리너,50001940
마우스피스,50001941
틀니관리용품,50001942
치석제거기,50001943
건강슬리퍼,50001820
다리/발마사지기,50001821
발지압/발매트,50001822
족욕/족탕기,50001823
발보호대/패드,50001824
발가락교정기,50001825
발냄새제거제,50001826
발각질제거기,50001827
화장지,50000908
각티슈,50002480
여행티슈,50002481
냅킨,50002482
롤화장지,50002483
물티슈,50002484
세정티슈,50002485
점보롤,50002486
키친타월,50002487
페이퍼타월,50002488
화장지세트,50002489
화장지케이스,50002490
생리대,50000909
일반생리대,50002491
체내형생리대,50002492
성인용기저귀,50000910
산모용,50002493
환자용,50002494
요실금용,50002495
위생매트,50002496
세제/세정제,50000911
일반주방세제,50002497
식기세척기전용세제,50002498
손소독제,50006879
베이킹소다/구연산,50002499
곰팡이제거제,50002500
살균소독제,50002501
배수구세정제,50002502
변기세정제,50002503
세탁조세정제,50002504
에어컨세정제,50002505
가습기세정제,50002506
유리세정제,50002507
광택제,50002508
세탁세제,50002509
빨래비누,50002510
울세제,50002671
홈드라이,50002672
세탁보조제,50002673
섬유유연제,50000912
일반섬유유연제,50002674
고농축섬유유연제,50002675
시트형섬유유연제,50002676
제습/방향/탈취,50000913
실내용방향제,50002677
차량용방향제,50002678
새집증후군/진드기,50002679
섬유탈취스프레이,50002680
실내탈취제,50002681
옷장탈취제,50002682
냉장/냉동고탈취제,50002683
신발/신발장탈취제,50002684
차량용탈취제,50002685
제습제,50002686
숯,50002687
해충퇴치용품,50000914
모기향,50002688
에어졸/스프레이,50002689
리퀴드,50002690
매트형,50002691
겔,50002692
아로마/로션,50002693
모기채/파리채,50002694
끈끈이,50002695
방충제,50006956
생활잡화,50000915
돗자리/매트,50002696
모기장,50002697
문풍지,50002698
단열시트,50002699
방풍막/방풍비닐,50002700
분무기,50002701
쇼핑백,50002702
핸드카트,50002703
신발관리도구,50002704
재떨이,50002705
호출벨,50002706
가죽클리너,50006399
보안용품,50000916
CCTV,50002707
모형카메라,50002708
자물쇠/열쇠,50002709
도어락/안전고리,50002710
경보기,50002711
호신용품,50002712
기타보안용품,50002713
생활선물세트,50001780
안마의자,50001828
렌탈안마의자,50001829
안마기,50001830
쿠션안마기,50001832
안마매트,50001833
기타안마용품,50001834
바구니,50001835
선반/진열대,50000904
벽걸이선반/진열대,50002464
코너선반/진열대,50002465
이동식선반/진열대,50002466
스탠드선반/진열대,50005260
정리함,50000905
속옷정리함,50002467
부직포정리함,50002468
종이정리함,50002469
소품정리함,50002470
신발정리대,50002471
옷걸이,50000906
일반옷걸이,50002472
매직행거,50002474
바지걸이,50002475
소품걸이,50001836
옷커버,50001837
압축팩,50001838
선풍기커버,50001839
마네킹,50005381
밀대/패드,50001840
빗자루/쓰레받기,50001841
걸레,50001842
먼지떨이/먼지제거기,50001843
솔,50001844
유리닦이용품,50001845
테이프클리너,50001846
회전청소기,50001847
매직블럭,50001848
휴지통,50000907
압축휴지통,50002476
다용도휴지통,50002477
음식물쓰레기통,50002478
분리수거함,50002479
기타청소용품,50001849
공기정화식물,50001782
관엽식물,50001783
다육식물,50001784
수경식물,50001785
식용식물,50001786
넝쿨식물,50001787
허브식물,50001788
천연잔디,50001789
미니화분,50001790
분재,50001791
숯부작,50001792
토피어리,50001793
씨앗/모종,50001805
조화,50001806
보존화,50001807
금꽃,50001808
비누꽃,50001809
종이꽃,50001810
테라리엄,50006881
플라워소품만들기,50006880
영화,50000917
국내영화,50002714
해외영화,50002715
드라마,50000918
국내TV드라마,50002716
해외TV드라마,50002717
유아/어린이,50001689
애니메이션,50001811
뮤직비디오,50001812
취미/스포츠,50001813
종교,50001814
교육,50001815
교양/다큐멘터리,50001816
물조리개,50001794
수반,50001795
원예부자재,50001796
자갈/모래/흙,50001797
정원데코,50001798
정원부자재,50001799
조경수/묘목,50001800
화분,50001801
화분대,50001802
화분받침,50001803
화분영양제/비료,50001804
뮤지컬,50001690
콘서트,50001691
연극,50001692
스포츠,50005310
전시/행사,50001693
클래식,50001694
오페라,50001695
발레/무용,50001696
국악/전통예술,50001697
꽃배달,50001698
케이크배달,50001699
백화점상품권,50001700
구두상품권,50001701
도서/문화상품권,50001702
마트상품권,50001703
영화상품권,50001704
외식상품권,50001705
주유상품권,50001743
영화/공연관람권,50001746
백화점/마트,50001747
편의점,50006204
과자류,50006205
음료,50006206
아이스크림,50006207
간편식사,50006208
헤어/뷰티/건강,50001749
주유,50001750
뷔페/레스토랑,50001751
치킨/배달음식,50001752
패스트푸드,50001625
카페/베이커리,50001626
피자,50001627
아이스크림,50001628
쇼핑상품,50001629
통화/문자/데이터,50001630
도서/문화,50001631
사진촬영,50001632
학습/생활서비스,50001633
게임/E머니,50001634
원데이클래스,50006928
기타모바일쿠폰/상품권,50001635
스키/보드,50000920
리프트권,50002884
시즌권,50002885
눈썰매장,50001636
워터파크,50001637
아쿠아리움,50001638
테마/놀이동산,50001639
래프팅,50001640
스파/찜질방,50001641
수상레저,50001642
체험,50006869
기타레저이용권,50001643
국내여행,50001644
해외여행,50001645
국내숙박,50001646
해외숙박,50001647
국내항공권,50001648
해외항공권,50001649
렌터카,50001650
VOD,50001651
강좌,50001652
전자도서,50001653
만화,50001654
오디오북,50001655
기타e컨텐츠,50001656
스킨케어,50000793
스킨/토너,50002886
에센스,50002887
로션,50002888
크림,50002889
미스트,50002890
아이케어,50002891
립케어,50002892
마스크/팩,50002893
스페셜케어,50002894
페이스오일,50002895
메이크업,50000794
베이스메이크업,50002896
색조메이크업,50002897
메이크업도구,50002899
네일메이크업,50002898
클렌징,50001657
선케어,50001658
바디케어,50001659
헤어케어,50001660
남성화장품,50001661
아동화장품,50001662
여성향수,50001663
남성향수,50001664
시계,50000795
정장시계,50002900
캐주얼시계,50002901
아동시계,50002902
필기도구,50001667
라이터,50001668
크리스탈,50001670
수첩/다이어리,50001671
생활소품,50001672
가방,50000796
핸드백,50002903
백팩,50002904
여행용가방,50002905
비지니스가방,50002906
소품/기타,50002907
지갑,50000797
장지갑,50002908
중/반지갑,50002909
카드/명함지갑,50002910
열쇠지갑,50002911
소품지갑,50002912
벨트,50001686
선글라스,50001687
안경,50001688
넥타이,50001561
스카프/머플러,50001562
의류,50000798
남성용,50002913
여성용,50002914
신발,50000799
남성용,50002916
여성용,50002917
모자,50001564
장갑,50001565
양말,50001566
우산/양산,50001567
패션소품,50001568
여행소품,50001569
언더웨어,50001563
건강식품,50001612
홍삼/인삼,50001613
기호식품,50001614
노트북/주변기기,50001570
카메라/캠코더,50000800
카메라,50002919
캠코더,50003078
주변기기,50003079
가전제품,50000801
면도기,50003080
이미용가전,50003081
전동칫솔,50003082
기타 가전제품,50003083
MP3/이어폰/헤드폰,50000802
MP3/PMP,50003084
전자사전,50003085
이어폰,50003086
헤드폰,50003087
기타 전자제품,50001611
귀걸이,50001673
목걸이,50001674
반지,50001675
팬던트,50001676
팔찌,50001677
발찌,50001678
헤어,50001679
넥타이핀,50001680
커프스,50001681
브로치,50001682
키홀더,50001683
휴대폰줄,50001684
장식소품,50001685
